file_path,label,length
data\scream\72.wav,scream,1.194
data\scream\720.wav,scream,2.856
data\scream\721.wav,scream,2.928
data\scream\722.wav,scream,2.904
data\scream\723.wav,scream,2.688
data\scream\724.wav,scream,3.504
data\scream\725.wav,scream,3.072
data\scream\726.wav,scream,3.144
data\scream\727.wav,scream,3.504
data\scream\728.wav,scream,3.096
data\scream\729.wav,scream,5.616
data\scream\73.wav,scream,1.066
data\scream\730.wav,scream,2.88
data\scream\731.wav,scream,4.416
data\scream\732.wav,scream,2.688
data\scream\733.wav,scream,3.528
data\scream\734.wav,scream,2.688
data\scream\735.wav,scream,2.448
data\scream\736.wav,scream,3.24
data\scream\737.wav,scream,1.3
data\scream\738.wav,scream,1.16
data\scream\739.wav,scream,1.277
data\scream\74.wav,scream,1.805
data\scream\740.wav,scream,1.834
data\scream\741.wav,scream,1.532
data\scream\742.wav,scream,1.486
data\scream\743.wav,scream,1.578
data\scream\744.wav,scream,2.275
data\scream\745.wav,scream,1.973
data\scream\746.wav,scream,2.066
data\scream\747.wav,scream,1.253
data\scream\748.wav,scream,1.439
data\scream\749.wav,scream,1.625
data\scream\75.wav,scream,0.975
data\scream\750.wav,scream,1.509
data\scream\751.wav,scream,1.346
data\scream\752.wav,scream,1.346
data\scream\753.wav,scream,1.3
data\scream\754.wav,scream,1.207
data\scream\755.wav,scream,1.091
data\scream\756.wav,scream,2.089
data\scream\757.wav,scream,1.532
data\scream\758.wav,scream,2.577
data\scream\759.wav,scream,2.832
data\scream\76.wav,scream,1.07
data\scream\760.wav,scream,3.227
data\scream\761.wav,scream,3.39
data\scream\762.wav,scream,3.645
data\scream\763.wav,scream,3.761
data\scream\764.wav,scream,2.856
data\scream\765.wav,scream,3.227
data\scream\766.wav,scream,3.181
data\scream\767.wav,scream,3.691
data\scream\768.wav,scream,3.645
data\scream\769.wav,scream,3.041
data\scream\77.wav,scream,1.758
data\scream\770.wav,scream,2.252
data\scream\771.wav,scream,2.136
data\scream\772.wav,scream,1.904
data\scream\773.wav,scream,2.298
data\scream\774.wav,scream,2.438
data\scream\775.wav,scream,2.809
data\scream\776.wav,scream,1.904
data\scream\777.wav,scream,1.857
data\scream\778.wav,scream,2.182
data\scream\779.wav,scream,2.066
data\scream\78.wav,scream,0.808
data\scream\780.wav,scream,2.912
data\scream\781.wav,scream,4.0
data\scream\782.wav,scream,1.896
data\scream\783.wav,scream,1.123
data\scream\784.wav,scream,7.34
data\scream\785.wav,scream,1.898
data\scream\786.wav,scream,3.567
data\scream\787.wav,scream,3.573
data\scream\788.wav,scream,4.086
data\scream\789.wav,scream,3.784
data\scream\79.wav,scream,1.824
data\scream\790.wav,scream,3.622
data\scream\791.wav,scream,2.573
data\scream\792.wav,scream,4.577
data\scream\793.wav,scream,3.577
data\scream\794.wav,scream,4.49
data\scream\795.wav,scream,2.026
data\scream\796.wav,scream,2.015
data\scream\797.wav,scream,1.034
data\scream\798.wav,scream,2.773
data\scream\799.wav,scream,2.197
data\scream\8.wav,scream,3.45
data\scream\80.wav,scream,3.547
data\scream\800.wav,scream,0.725
data\scream\801.wav,scream,2.197
data\scream\802.wav,scream,2.823
data\scream\803.wav,scream,3.575
data\scream\804.wav,scream,3.117
data\scream\805.wav,scream,5.804
data\scream\806.wav,scream,4.205
data\scream\807.wav,scream,1.701
data\scream\808.wav,scream,1.701
data\scream\809.wav,scream,1.865
data\scream\81.wav,scream,2.526
data\scream\810.wav,scream,3.0
data\scream\811.wav,scream,3.0
data\scream\812.wav,scream,1.353
data\scream\813.wav,scream,3.622
data\scream\814.wav,scream,2.4
data\scream\815.wav,scream,2.352
data\scream\816.wav,scream,1.754
data\scream\817.wav,scream,0.979
data\scream\818.wav,scream,11.832
data\scream\819.wav,scream,4.527
data\scream\82.wav,scream,0.908
data\scream\820.wav,scream,3.32
data\scream\821.wav,scream,3.25
data\scream\822.wav,scream,3.227
data\scream\823.wav,scream,3.506
data\scream\824.wav,scream,3.39
data\scream\825.wav,scream,2.809
data\scream\826.wav,scream,3.575
data\scream\827.wav,scream,3.39
data\scream\828.wav,scream,3.459
data\scream\829.wav,scream,3.482
data\scream\83.wav,scream,0.412
data\scream\830.wav,scream,3.482
data\scream\831.wav,scream,3.482
data\scream\832.wav,scream,3.482
data\scream\833.wav,scream,3.482
data\scream\834.wav,scream,4.249
data\scream\835.wav,scream,3.691
data\scream\836.wav,scream,3.065
data\scream\837.wav,scream,3.506
data\scream\838.wav,scream,3.134
data\scream\839.wav,scream,3.297
data\scream\84.wav,scream,0.633
data\scream\840.wav,scream,3.366
data\scream\841.wav,scream,3.436
data\scream\842.wav,scream,3.738
data\scream\843.wav,scream,3.506
data\scream\844.wav,scream,3.831
data\scream\845.wav,scream,3.297
data\scream\846.wav,scream,3.459
data\scream\847.wav,scream,2.647
data\scream\848.wav,scream,3.088
data\scream\849.wav,scream,3.993
data\scream\85.wav,scream,1.033
data\scream\850.wav,scream,4.295
data\scream\851.wav,scream,3.041
data\scream\852.wav,scream,3.134
data\scream\853.wav,scream,2.902
data\scream\854.wav,scream,3.575
data\scream\855.wav,scream,3.622
data\scream\856.wav,scream,3.32
data\scream\857.wav,scream,3.808
data\scream\858.wav,scream,3.297
data\scream\859.wav,scream,3.575
data\scream\86.wav,scream,4.047
data\scream\860.wav,scream,3.482
data\scream\861.wav,scream,3.993
data\scream\862.wav,scream,4.62
data\scream\863.wav,scream,3.645
data\scream\864.wav,scream,3.204
data\scream\865.wav,scream,4.667
data\scream\866.wav,scream,3.065
data\scream\867.wav,scream,3.506
data\scream\868.wav,scream,2.467
data\scream\869.wav,scream,2.923
data\scream\87.wav,scream,0.868
data\scream\870.wav,scream,5.22
data\scream\871.wav,scream,1.676
data\scream\872.wav,scream,1.381
data\scream\873.wav,scream,1.351
data\scream\874.wav,scream,4.307
data\scream\875.wav,scream,4.307
data\scream\876.wav,scream,4.526
data\scream\877.wav,scream,4.304
data\scream\878.wav,scream,4.0
data\scream\879.wav,scream,3.0
data\scream\88.wav,scream,1.424
data\scream\880.wav,scream,4.0
data\scream\881.wav,scream,1.619
data\scream\882.wav,scream,3.0
data\scream\883.wav,scream,3.834
data\scream\884.wav,scream,5.555
data\scream\885.wav,scream,10.698
data\scream\886.wav,scream,10.192
data\scream\887.wav,scream,3.786
data\scream\888.wav,scream,2.24
data\scream\889.wav,scream,3.24
data\scream\89.wav,scream,2.887
data\scream\890.wav,scream,3.536
data\scream\891.wav,scream,4.561
data\scream\892.wav,scream,3.761
data\scream\893.wav,scream,3.55
data\scream\894.wav,scream,2.967
data\scream\895.wav,scream,2.89
data\scream\896.wav,scream,3.767
data\scream\897.wav,scream,3.24
data\scream\898.wav,scream,3.536
data\scream\899.wav,scream,4.65
data\scream\9.wav,scream,3.34
data\scream\90.wav,scream,2.333
data\scream\900.wav,scream,3.5
data\scream\901.wav,scream,3.74
data\scream\902.wav,scream,4.84
data\scream\903.wav,scream,5.24
data\scream\904.wav,scream,2.74
data\scream\905.wav,scream,3.736
data\scream\906.wav,scream,3.836
data\scream\907.wav,scream,6.15
data\scream\908.wav,scream,5.75
data\scream\909.wav,scream,4.436
data\scream\91.wav,scream,0.582
data\scream\910.wav,scream,3.59
data\scream\911.wav,scream,4.286
data\scream\912.wav,scream,3.467
data\scream\913.wav,scream,2.59
data\scream\914.wav,scream,2.664
data\scream\915.wav,scream,2.568
data\scream\916.wav,scream,2.424
data\scream\917.wav,scream,1.512
data\scream\918.wav,scream,1.608
data\scream\919.wav,scream,1.752
data\scream\92.wav,scream,6.146
data\scream\920.wav,scream,2.112
data\scream\921.wav,scream,1.728
data\scream\922.wav,scream,1.392
data\scream\923.wav,scream,2.184
data\scream\924.wav,scream,1.536
data\scream\925.wav,scream,1.248
data\scream\926.wav,scream,1.248
data\scream\927.wav,scream,1.536
data\scream\928.wav,scream,1.944
data\scream\929.wav,scream,1.104
data\scream\93.wav,scream,3.146
data\scream\930.wav,scream,1.776
data\scream\931.wav,scream,2.016
data\scream\932.wav,scream,2.016
data\scream\933.wav,scream,1.608
data\scream\934.wav,scream,1.2
data\scream\935.wav,scream,1.944
data\scream\936.wav,scream,2.064
data\scream\937.wav,scream,1.68
data\scream\938.wav,scream,1.8
data\scream\939.wav,scream,2.496
data\scream\94.wav,scream,6.486
data\scream\940.wav,scream,2.328
data\scream\941.wav,scream,1.08
data\scream\942.wav,scream,2.664
data\scream\943.wav,scream,1.32
data\scream\944.wav,scream,1.68
data\scream\945.wav,scream,1.632
data\scream\946.wav,scream,1.968
data\scream\947.wav,scream,1.296
data\scream\948.wav,scream,1.8
data\scream\949.wav,scream,1.824
data\scream\95.wav,scream,7.446
data\scream\950.wav,scream,2.28
data\scream\951.wav,scream,1.344
data\scream\952.wav,scream,1.536
data\scream\953.wav,scream,1.704
data\scream\954.wav,scream,1.656
data\scream\955.wav,scream,1.584
data\scream\956.wav,scream,1.776
data\scream\957.wav,scream,1.944
data\scream\958.wav,scream,1.632
data\scream\959.wav,scream,1.728
data\scream\96.wav,scream,2.014
data\scream\960.wav,scream,1.512
data\scream\961.wav,scream,1.704
data\scream\962.wav,scream,2.448
data\scream\963.wav,scream,1.848
data\scream\964.wav,scream,1.584
data\scream\965.wav,scream,1.608
data\scream\966.wav,scream,1.2
data\scream\967.wav,scream,0.936
data\scream\968.wav,scream,1.392
data\scream\969.wav,scream,1.464
data\scream\97.wav,scream,2.967
data\scream\970.wav,scream,1.584
data\scream\971.wav,scream,1.944
data\scream\972.wav,scream,1.56
data\scream\973.wav,scream,1.2
data\scream\974.wav,scream,1.824
data\scream\975.wav,scream,0.984
data\scream\976.wav,scream,1.152
data\scream\977.wav,scream,1.56
data\scream\978.wav,scream,1.824
data\scream\979.wav,scream,1.416
data\scream\98.wav,scream,3.169
data\scream\980.wav,scream,1.152
data\scream\981.wav,scream,1.536
data\scream\982.wav,scream,1.728
data\scream\983.wav,scream,1.464
data\scream\984.wav,scream,2.28
data\scream\985.wav,scream,1.368
data\scream\986.wav,scream,1.56
data\scream\987.wav,scream,1.248
data\scream\988.wav,scream,1.032
data\scream\989.wav,scream,1.2
data\scream\99.wav,scream,3.833
data\scream\990.wav,scream,1.32
data\scream\991.wav,scream,2.208
data\scream\992.wav,scream,2.016
data\scream\993.wav,scream,1.872
data\scream\994.wav,scream,1.704
data\scream\995.wav,scream,1.656
data\scream\996.wav,scream,2.16
data\scream\997.wav,scream,2.208
data\scream\998.wav,scream,2.304
data\scream\999.wav,scream,1.728
